http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-16 06:23:36","{""user_id_"":""188"",""exception_"":""Index 0 out of range [0..0)"",""class_name_"":""HomeScreen"",""method_name_"":""searchLocations""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-16 06:34:20","{""user_id_"":""188"",""exception_"":""Index 0 out of range [0..0)"",""class_name_"":""HomeScreen"",""method_name_"":""searchLocations""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-16 09:13:29","{""user_id_"":""1"",""exception_"":""java.lang.String cannot be cast to java.lang.Integer"",""class_name_"":""HomeScreen"",""method_name_"":""unregistred_onClick""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-16 09:13:37","{""user_id_"":""1"",""exception_"":""java.lang.String cannot be cast to java.lang.Integer"",""class_name_"":""HomeScreen"",""method_name_"":""unregistred_onClick""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-16 09:13:40","{""user_id_"":""1"",""exception_"":""java.lang.String cannot be cast to java.lang.Integer"",""class_name_"":""HomeScreen"",""method_name_"":""unregistred_onClick""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-16 09:13:41","{""user_id_"":""1"",""exception_"":""java.lang.String cannot be cast to java.lang.Integer"",""class_name_"":""HomeScreen"",""method_name_"":""unregistred_onClick""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-16 09:14:22","{""user_id_"":""1"",""exception_"":""java.lang.String cannot be cast to java.lang.Integer"",""class_name_"":""HomeScreen"",""method_name_"":""unregistred_onClick""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-16 09:14:31","{""user_id_"":""1"",""exception_"":""java.lang.String cannot be cast to java.lang.Integer"",""class_name_"":""HomeScreen"",""method_name_"":""unregistred_onClick""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-16 09:15:04","{""user_id_"":""1"",""exception_"":""java.lang.String cannot be cast to java.lang.Integer"",""class_name_"":""HomeScreen"",""method_name_"":""unregistred_onClick""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-16 09:19:52","{""user_id_"":""1"",""exception_"":""java.lang.String cannot be cast to java.lang.Integer"",""class_name_"":""HomeScreen"",""method_name_"":""unregistred_onClick""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-16 09:19:54","{""user_id_"":""1"",""exception_"":""java.lang.String cannot be cast to java.lang.Integer"",""class_name_"":""HomeScreen"",""method_name_"":""unregistred_onClick""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-16 10:17:01","{""exception"":""{\n    code = 0;\n    message = \"There was an error at the server.\";\n    name = \"Internal Server Error\";\n    status = 500;\n}"",""method_name"":""getTolls"",""class_name"":""HomeViewController""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-16 10:17:10","{""exception"":""{\n    code = 0;\n    message = \"There was an error at the server.\";\n    name = \"Internal Server Error\";\n    status = 500;\n}"",""method_name"":""getTolls"",""class_name"":""HomeViewController""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-16 10:17:25","{""exception"":""{\n    code = 0;\n    message = \"There was an error at the server.\";\n    name = \"Internal Server Error\";\n    status = 500;\n}"",""method_name"":""getTolls"",""class_name"":""HomeViewController""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-16 10:18:49","{""exception"":""{\n    code = 0;\n    message = \"There was an error at the server.\";\n    name = \"Internal Server Error\";\n    status = 500;\n}"",""method_name"":""getTolls"",""class_name"":""HomeViewController""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-16 10:22:07","{""exception"":""{\n    code = 0;\n    message = \"There was an error at the server.\";\n    name = \"Internal Server Error\";\n    status = 500;\n}"",""method_name"":""getTolls"",""class_name"":""HomeViewController""}"
