http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2017-03-20 14:58:48","{""exception"":""{\n    code = 0;\n    file = \"\/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Component.php\";\n    line = 282;\n    message = \"Calling unknown method: api\\\\controllers\\\\TripController::validate()\";\n    name = Exception;\n    \"stack-trace\" =     (\n        \"#0 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/db\/ActiveRecord.php(533): yii\\\\base\\\\Component->__call('validate', Array)\",\n        \"#1 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/db\/ActiveRecord.php(533): api\\\\controllers\\\\TripController->validate(Array)\",\n        \"#2 \/var\/www\/html\/Tolls\/api\/controllers\/TripController.php(380): yii\\\\db\\\\ActiveRecord->update(Array, Array)\",\n        \"#3 [internal function]: api\\\\controllers\\\\TripController->actionGeofence()\",\n        \"#4 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/InlineAction.php(55): call_user_func_array(Array, Array)\",\n        \"#5 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Controller.php(151): yii\\\\base\\\\InlineAction->runWithParams(Array)\",\n        \"#6 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Module.php(455): yii\\\\base\\\\Controller->runAction('geofence', Array)\",\n        \"#7 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/web\/Application.php(83): yii\\\\base\\\\Module->runAction('trip\/geofence', Array)\",\n        \"#8 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Application.php(375): yii\\\\web\\\\Application->handleRequest(Object(common\\\\components\\\\Request))\",\n        \"#9 \/var\/www\/html\/Tolls\/api\/web\/index.php(18): yii\\\\base\\\\Application->run()\",\n        \"#10 {main}\"\n    );\n    type = \"yii\\\\base\\\\UnknownMethodException\";\n}"",""method_name"":""LocationManager:didEnterRegion"",""class_name"":""AppDelegate"",""user_id"":""6""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2017-03-20 14:59:07","{""exception"":""{\n    code = 0;\n    file = \"\/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Component.php\";\n    line = 282;\n    message = \"Calling unknown method: api\\\\controllers\\\\TripController::validate()\";\n    name = Exception;\n    \"stack-trace\" =     (\n        \"#0 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/db\/ActiveRecord.php(533): yii\\\\base\\\\Component->__call('validate', Array)\",\n        \"#1 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/db\/ActiveRecord.php(533): api\\\\controllers\\\\TripController->validate(Array)\",\n        \"#2 \/var\/www\/html\/Tolls\/api\/controllers\/TripController.php(380): yii\\\\db\\\\ActiveRecord->update(Array, Array)\",\n        \"#3 [internal function]: api\\\\controllers\\\\TripController->actionGeofence()\",\n        \"#4 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/InlineAction.php(55): call_user_func_array(Array, Array)\",\n        \"#5 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Controller.php(151): yii\\\\base\\\\InlineAction->runWithParams(Array)\",\n        \"#6 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Module.php(455): yii\\\\base\\\\Controller->runAction('geofence', Array)\",\n        \"#7 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/web\/Application.php(83): yii\\\\base\\\\Module->runAction('trip\/geofence', Array)\",\n        \"#8 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Application.php(375): yii\\\\web\\\\Application->handleRequest(Object(common\\\\components\\\\Request))\",\n        \"#9 \/var\/www\/html\/Tolls\/api\/web\/index.php(18): yii\\\\base\\\\Application->run()\",\n        \"#10 {main}\"\n    );\n    type = \"yii\\\\base\\\\UnknownMethodException\";\n}"",""method_name"":""didExitRegion"",""class_name"":""AppDelegate"",""user_id"":""6""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2017-03-20 14:59:07","{""exception"":""{\n    code = 0;\n    file = \"\/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Component.php\";\n    line = 282;\n    message = \"Calling unknown method: api\\\\controllers\\\\TripController::validate()\";\n    name = Exception;\n    \"stack-trace\" =     (\n        \"#0 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/db\/ActiveRecord.php(533): yii\\\\base\\\\Component->__call('validate', Array)\",\n        \"#1 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/db\/ActiveRecord.php(533): api\\\\controllers\\\\TripController->validate(Array)\",\n        \"#2 \/var\/www\/html\/Tolls\/api\/controllers\/TripController.php(380): yii\\\\db\\\\ActiveRecord->update(Array, Array)\",\n        \"#3 [internal function]: api\\\\controllers\\\\TripController->actionGeofence()\",\n        \"#4 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/InlineAction.php(55): call_user_func_array(Array, Array)\",\n        \"#5 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Controller.php(151): yii\\\\base\\\\InlineAction->runWithParams(Array)\",\n        \"#6 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Module.php(455): yii\\\\base\\\\Controller->runAction('geofence', Array)\",\n        \"#7 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/web\/Application.php(83): yii\\\\base\\\\Module->runAction('trip\/geofence', Array)\",\n        \"#8 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Application.php(375): yii\\\\web\\\\Application->handleRequest(Object(common\\\\components\\\\Request))\",\n        \"#9 \/var\/www\/html\/Tolls\/api\/web\/index.php(18): yii\\\\base\\\\Application->run()\",\n        \"#10 {main}\"\n    );\n    type = \"yii\\\\base\\\\UnknownMethodException\";\n}"",""method_name"":""LocationManager:didEnterRegion"",""class_name"":""AppDelegate"",""user_id"":""6""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2017-03-20 14:59:24","{""exception"":""{\n    code = 0;\n    file = \"\/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Component.php\";\n    line = 282;\n    message = \"Calling unknown method: api\\\\controllers\\\\TripController::validate()\";\n    name = Exception;\n    \"stack-trace\" =     (\n        \"#0 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/db\/ActiveRecord.php(533): yii\\\\base\\\\Component->__call('validate', Array)\",\n        \"#1 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/db\/ActiveRecord.php(533): api\\\\controllers\\\\TripController->validate(Array)\",\n        \"#2 \/var\/www\/html\/Tolls\/api\/controllers\/TripController.php(380): yii\\\\db\\\\ActiveRecord->update(Array, Array)\",\n        \"#3 [internal function]: api\\\\controllers\\\\TripController->actionGeofence()\",\n        \"#4 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/InlineAction.php(55): call_user_func_array(Array, Array)\",\n        \"#5 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Controller.php(151): yii\\\\base\\\\InlineAction->runWithParams(Array)\",\n        \"#6 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Module.php(455): yii\\\\base\\\\Controller->runAction('geofence', Array)\",\n        \"#7 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/web\/Application.php(83): yii\\\\base\\\\Module->runAction('trip\/geofence', Array)\",\n        \"#8 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Application.php(375): yii\\\\web\\\\Application->handleRequest(Object(common\\\\components\\\\Request))\",\n        \"#9 \/var\/www\/html\/Tolls\/api\/web\/index.php(18): yii\\\\base\\\\Application->run()\",\n        \"#10 {main}\"\n    );\n    type = \"yii\\\\base\\\\UnknownMethodException\";\n}"",""method_name"":""LocationManager:didEnterRegion"",""class_name"":""Home"",""user_id"":""6""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2017-03-20 14:59:24","{""exception"":""{\n    code = 0;\n    file = \"\/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Component.php\";\n    line = 282;\n    message = \"Calling unknown method: api\\\\controllers\\\\TripController::validate()\";\n    name = Exception;\n    \"stack-trace\" =     (\n        \"#0 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/db\/ActiveRecord.php(533): yii\\\\base\\\\Component->__call('validate', Array)\",\n        \"#1 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/db\/ActiveRecord.php(533): api\\\\controllers\\\\TripController->validate(Array)\",\n        \"#2 \/var\/www\/html\/Tolls\/api\/controllers\/TripController.php(380): yii\\\\db\\\\ActiveRecord->update(Array, Array)\",\n        \"#3 [internal function]: api\\\\controllers\\\\TripController->actionGeofence()\",\n        \"#4 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/InlineAction.php(55): call_user_func_array(Array, Array)\",\n        \"#5 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Controller.php(151): yii\\\\base\\\\InlineAction->runWithParams(Array)\",\n        \"#6 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Module.php(455): yii\\\\base\\\\Controller->runAction('geofence', Array)\",\n        \"#7 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/web\/Application.php(83): yii\\\\base\\\\Module->runAction('trip\/geofence', Array)\",\n        \"#8 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Application.php(375): yii\\\\web\\\\Application->handleRequest(Object(common\\\\components\\\\Request))\",\n        \"#9 \/var\/www\/html\/Tolls\/api\/web\/index.php(18): yii\\\\base\\\\Application->run()\",\n        \"#10 {main}\"\n    );\n    type = \"yii\\\\base\\\\UnknownMethodException\";\n}"",""method_name"":""LocationManager:didEnterRegion"",""class_name"":""Home"",""user_id"":""6""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2017-03-20 14:59:24","{""exception"":""{\n    code = 0;\n    file = \"\/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Component.php\";\n    line = 282;\n    message = \"Calling unknown method: api\\\\controllers\\\\TripController::validate()\";\n    name = Exception;\n    \"stack-trace\" =     (\n        \"#0 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/db\/ActiveRecord.php(533): yii\\\\base\\\\Component->__call('validate', Array)\",\n        \"#1 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/db\/ActiveRecord.php(533): api\\\\controllers\\\\TripController->validate(Array)\",\n        \"#2 \/var\/www\/html\/Tolls\/api\/controllers\/TripController.php(380): yii\\\\db\\\\ActiveRecord->update(Array, Array)\",\n        \"#3 [internal function]: api\\\\controllers\\\\TripController->actionGeofence()\",\n        \"#4 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/InlineAction.php(55): call_user_func_array(Array, Array)\",\n        \"#5 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Controller.php(151): yii\\\\base\\\\InlineAction->runWithParams(Array)\",\n        \"#6 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Module.php(455): yii\\\\base\\\\Controller->runAction('geofence', Array)\",\n        \"#7 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/web\/Application.php(83): yii\\\\base\\\\Module->runAction('trip\/geofence', Array)\",\n        \"#8 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Application.php(375): yii\\\\web\\\\Application->handleRequest(Object(common\\\\components\\\\Request))\",\n        \"#9 \/var\/www\/html\/Tolls\/api\/web\/index.php(18): yii\\\\base\\\\Application->run()\",\n        \"#10 {main}\"\n    );\n    type = \"yii\\\\base\\\\UnknownMethodException\";\n}"",""method_name"":""LocationManager:didEnterRegion"",""class_name"":""Home"",""user_id"":""6""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2017-03-20 15:13:06","{""exception"":""{\n    code = 0;\n    file = \"\/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Component.php\";\n    line = 282;\n    message = \"Calling unknown method: api\\\\controllers\\\\TripController::validate()\";\n    name = Exception;\n    \"stack-trace\" =     (\n        \"#0 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/db\/ActiveRecord.php(533): yii\\\\base\\\\Component->__call('validate', Array)\",\n        \"#1 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/db\/ActiveRecord.php(533): api\\\\controllers\\\\TripController->validate(Array)\",\n        \"#2 \/var\/www\/html\/Tolls\/api\/controllers\/TripController.php(380): yii\\\\db\\\\ActiveRecord->update(Array, Array)\",\n        \"#3 [internal function]: api\\\\controllers\\\\TripController->actionGeofence()\",\n        \"#4 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/InlineAction.php(55): call_user_func_array(Array, Array)\",\n        \"#5 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Controller.php(151): yii\\\\base\\\\InlineAction->runWithParams(Array)\",\n        \"#6 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Module.php(455): yii\\\\base\\\\Controller->runAction('geofence', Array)\",\n        \"#7 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/web\/Application.php(83): yii\\\\base\\\\Module->runAction('trip\/geofence', Array)\",\n        \"#8 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Application.php(375): yii\\\\web\\\\Application->handleRequest(Object(common\\\\components\\\\Request))\",\n        \"#9 \/var\/www\/html\/Tolls\/api\/web\/index.php(18): yii\\\\base\\\\Application->run()\",\n        \"#10 {main}\"\n    );\n    type = \"yii\\\\base\\\\UnknownMethodException\";\n}"",""method_name"":""Appdelegate:didBecomeActive"",""class_name"":""Home"",""user_id"":""6""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2017-03-20 15:13:07","{""exception"":""{\n    code = 0;\n    file = \"\/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Component.php\";\n    line = 282;\n    message = \"Calling unknown method: api\\\\controllers\\\\TripController::validate()\";\n    name = Exception;\n    \"stack-trace\" =     (\n        \"#0 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/db\/ActiveRecord.php(533): yii\\\\base\\\\Component->__call('validate', Array)\",\n        \"#1 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/db\/ActiveRecord.php(533): api\\\\controllers\\\\TripController->validate(Array)\",\n        \"#2 \/var\/www\/html\/Tolls\/api\/controllers\/TripController.php(380): yii\\\\db\\\\ActiveRecord->update(Array, Array)\",\n        \"#3 [internal function]: api\\\\controllers\\\\TripController->actionGeofence()\",\n        \"#4 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/InlineAction.php(55): call_user_func_array(Array, Array)\",\n        \"#5 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Controller.php(151): yii\\\\base\\\\InlineAction->runWithParams(Array)\",\n        \"#6 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Module.php(455): yii\\\\base\\\\Controller->runAction('geofence', Array)\",\n        \"#7 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/web\/Application.php(83): yii\\\\base\\\\Module->runAction('trip\/geofence', Array)\",\n        \"#8 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Application.php(375): yii\\\\web\\\\Application->handleRequest(Object(common\\\\components\\\\Request))\",\n        \"#9 \/var\/www\/html\/Tolls\/api\/web\/index.php(18): yii\\\\base\\\\Application->run()\",\n        \"#10 {main}\"\n    );\n    type = \"yii\\\\base\\\\UnknownMethodException\";\n}"",""method_name"":""Appdelegate:didBecomeActive"",""class_name"":""Home"",""user_id"":""6""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2017-03-20 15:13:07","{""exception"":""{\n    code = 0;\n    file = \"\/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Component.php\";\n    line = 282;\n    message = \"Calling unknown method: api\\\\controllers\\\\TripController::validate()\";\n    name = Exception;\n    \"stack-trace\" =     (\n        \"#0 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/db\/ActiveRecord.php(533): yii\\\\base\\\\Component->__call('validate', Array)\",\n        \"#1 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/db\/ActiveRecord.php(533): api\\\\controllers\\\\TripController->validate(Array)\",\n        \"#2 \/var\/www\/html\/Tolls\/api\/controllers\/TripController.php(380): yii\\\\db\\\\ActiveRecord->update(Array, Array)\",\n        \"#3 [internal function]: api\\\\controllers\\\\TripController->actionGeofence()\",\n        \"#4 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/InlineAction.php(55): call_user_func_array(Array, Array)\",\n        \"#5 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Controller.php(151): yii\\\\base\\\\InlineAction->runWithParams(Array)\",\n        \"#6 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Module.php(455): yii\\\\base\\\\Controller->runAction('geofence', Array)\",\n        \"#7 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/web\/Application.php(83): yii\\\\base\\\\Module->runAction('trip\/geofence', Array)\",\n        \"#8 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Application.php(375): yii\\\\web\\\\Application->handleRequest(Object(common\\\\components\\\\Request))\",\n        \"#9 \/var\/www\/html\/Tolls\/api\/web\/index.php(18): yii\\\\base\\\\Application->run()\",\n        \"#10 {main}\"\n    );\n    type = \"yii\\\\base\\\\UnknownMethodException\";\n}"",""method_name"":""Appdelegate:didBecomeActive"",""class_name"":""Home"",""user_id"":""6""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2017-03-20 15:13:49","{""exception"":""{\n    code = 0;\n    file = \"\/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Component.php\";\n    line = 282;\n    message = \"Calling unknown method: api\\\\controllers\\\\TripController::validate()\";\n    name = Exception;\n    \"stack-trace\" =     (\n        \"#0 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/db\/ActiveRecord.php(533): yii\\\\base\\\\Component->__call('validate', Array)\",\n        \"#1 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/db\/ActiveRecord.php(533): api\\\\controllers\\\\TripController->validate(Array)\",\n        \"#2 \/var\/www\/html\/Tolls\/api\/controllers\/TripController.php(380): yii\\\\db\\\\ActiveRecord->update(Array, Array)\",\n        \"#3 [internal function]: api\\\\controllers\\\\TripController->actionGeofence()\",\n        \"#4 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/InlineAction.php(55): call_user_func_array(Array, Array)\",\n        \"#5 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Controller.php(151): yii\\\\base\\\\InlineAction->runWithParams(Array)\",\n        \"#6 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Module.php(455): yii\\\\base\\\\Controller->runAction('geofence', Array)\",\n        \"#7 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/web\/Application.php(83): yii\\\\base\\\\Module->runAction('trip\/geofence', Array)\",\n        \"#8 \/var\/www\/html\/Tolls\/vendor\/yiisoft\/yii2\/base\/Application.php(375): yii\\\\web\\\\Application->handleRequest(Object(common\\\\components\\\\Request))\",\n        \"#9 \/var\/www\/html\/Tolls\/api\/web\/index.php(18): yii\\\\base\\\\Application->run()\",\n        \"#10 {main}\"\n    );\n    type = \"yii\\\\base\\\\UnknownMethodException\";\n}"",""method_name"":""Appdelegate:didBecomeActive"",""class_name"":""Home"",""user_id"":""6""}"
