http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-21 06:12:44","{""user_id"":""131"",""exception"":""{\n    code = 0;\n    message = \"There was an error at the server.\";\n    name = \"Internal Server Error\";\n    status = 500;\n}"",""method_name"":""cancelJourneyCancelBtnAction"",""class_name"":""HomeViewController""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-21 06:12:51","{""user_id"":""131"",""exception"":""{\n    code = 0;\n    message = \"There was an error at the server.\";\n    name = \"Internal Server Error\";\n    status = 500;\n}"",""method_name"":""cancelJourneyCancelBtnAction"",""class_name"":""HomeViewController""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-21 06:13:13","{""user_id"":""131"",""exception"":""{\n    code = 0;\n    message = \"There was an error at the server.\";\n    name = \"Internal Server Error\";\n    status = 500;\n}"",""method_name"":""cancelJourneyCancelBtnAction"",""class_name"":""HomeViewController""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-21 07:44:45","{""user_id_"":""1"",""exception_"":""Attempt to invoke interface method 'int java.util.List.size()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""onCreate_502""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-21 09:40:23","{""user_id_"":""112"",""exception_"":""Attempt to invoke interface method 'int java.util.List.size()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""onCreate_502""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-21 09:43:42","{""user_id_"":""112"",""exception_"":""Attempt to invoke interface method 'int java.util.List.size()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""onCreate_502""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-21 09:47:48","{""user_id_"":""112"",""exception_"":""Attempt to invoke interface method 'int java.util.List.size()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""onCreate_502""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-03-21 14:17:20","{""user_id_"":""171"",""exception_"":""java.lang.Integer cannot be cast to java.lang.String"",""class_name_"":""HomeScreen"",""method_name_"":""searchLocations""}"
