http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 05:04:46","{""user_id_"":""112"",""exception_"":""Attempt to invoke virtual method 'android.content.res.Resources$Theme android.content.Context.getTheme()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""getMyLocation""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 05:04:52","{""user_id_"":""112"",""exception_"":""Attempt to invoke virtual method 'android.content.res.Resources$Theme android.content.Context.getTheme()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""getMyLocation""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 05:04:53","{""user_id_"":""112"",""exception_"":""Attempt to invoke virtual method 'android.content.res.Resources$Theme android.content.Context.getTheme()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""getMyLocation""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 05:04:54","{""user_id_"":""112"",""exception_"":""Attempt to invoke virtual method 'android.content.res.Resources$Theme android.content.Context.getTheme()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""getMyLocation""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 05:04:57","{""user_id_"":""112"",""exception_"":""Attempt to invoke virtual method 'android.content.res.Resources$Theme android.content.Context.getTheme()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""getMyLocation""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 05:04:59","{""user_id_"":""112"",""exception_"":""Attempt to invoke virtual method 'android.content.res.Resources$Theme android.content.Context.getTheme()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""getMyLocation""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 05:05:01","{""user_id_"":""112"",""exception_"":""Attempt to invoke virtual method 'android.content.res.Resources$Theme android.content.Context.getTheme()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""getMyLocation""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 05:05:02","{""user_id_"":""112"",""exception_"":""Attempt to invoke virtual method 'android.content.res.Resources$Theme android.content.Context.getTheme()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""getMyLocation""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 05:05:08","{""user_id_"":""112"",""exception_"":""Attempt to invoke virtual method 'android.content.res.Resources$Theme android.content.Context.getTheme()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""getMyLocation""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 05:05:08","{""user_id_"":""112"",""exception_"":""Attempt to invoke virtual method 'android.content.res.Resources$Theme android.content.Context.getTheme()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""getMyLocation""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 05:05:11","{""user_id_"":""112"",""exception_"":""Attempt to invoke virtual method 'android.content.res.Resources$Theme android.content.Context.getTheme()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""getMyLocation""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 05:05:13","{""user_id_"":""112"",""exception_"":""Attempt to invoke virtual method 'android.content.res.Resources$Theme android.content.Context.getTheme()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""getMyLocation""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 05:05:16","{""user_id_"":""112"",""exception_"":""Attempt to invoke virtual method 'android.content.res.Resources$Theme android.content.Context.getTheme()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""getMyLocation""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 05:05:17","{""user_id_"":""112"",""exception_"":""Attempt to invoke virtual method 'android.content.res.Resources$Theme android.content.Context.getTheme()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""getMyLocation""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 05:05:38","{""user_id_"":""112"",""exception_"":""Attempt to invoke virtual method 'android.content.res.Resources$Theme android.content.Context.getTheme()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""getMyLocation""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 05:07:32","{""user_id_"":""112"",""exception_"":""Attempt to invoke virtual method 'android.content.res.Resources$Theme android.content.Context.getTheme()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""getMyLocation""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 06:51:37","{""user_id_"":""205"",""exception_"":""Attempt to invoke virtual method 'android.content.res.Resources$Theme android.content.Context.getTheme()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""getMyLocation""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 07:30:52","{""user_id_"":""8"",""exception_"":""Attempt to invoke virtual method 'android.content.res.Resources$Theme android.content.Context.getTheme()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""getMyLocation""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 07:32:16","{""user_id_"":""8"",""exception_"":""Attempt to invoke virtual method 'android.content.res.Resources$Theme android.content.Context.getTheme()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""getMyLocation""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 07:32:16","{""user_id_"":""8"",""exception_"":""Attempt to invoke virtual method 'android.content.res.Resources$Theme android.content.Context.getTheme()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""getMyLocation""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 07:35:50","{""user_id_"":""8"",""exception_"":""Attempt to invoke virtual method 'android.content.res.Resources$Theme android.content.Context.getTheme()' on a null object reference"",""class_name_"":""HomeScreen"",""method_name_"":""getMyLocation""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 09:25:10","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""linkUser"",""class_name"":""CitrusSingInVC"",""user_id"":""21""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 09:25:13","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""linkUser"",""class_name"":""CitrusSingInVC"",""user_id"":""21""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 09:25:54","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""linkUser"",""class_name"":""CitrusSingInVC"",""user_id"":""21""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 09:26:01","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""linkUser"",""class_name"":""CitrusSingInVC"",""user_id"":""21""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 09:26:02","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""linkUser"",""class_name"":""CitrusSingInVC"",""user_id"":""21""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 09:26:02","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""linkUser"",""class_name"":""CitrusSingInVC"",""user_id"":""21""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 09:26:02","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""linkUser"",""class_name"":""CitrusSingInVC"",""user_id"":""21""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 09:26:02","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""linkUser"",""class_name"":""CitrusSingInVC"",""user_id"":""21""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 09:46:12","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""linkUser"",""class_name"":""CitrusSingInVC"",""user_id"":""21""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 09:51:22","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""linkUser"",""class_name"":""CitrusSingInVC"",""user_id"":""21""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 10:32:59","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 10:33:01","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 10:33:03","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 10:33:04","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 10:33:04","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 10:33:05","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 10:33:06","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 10:33:06","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 10:33:07","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 10:33:23","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 10:33:36","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 10:33:57","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 10:34:00","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 10:34:01","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 10:34:01","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-05-10 10:34:01","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
