http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-07-04 11:52:44","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-07-04 11:53:40","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-07-04 11:53:40","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-07-04 11:53:50","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-07-04 11:53:50","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-07-04 11:53:51","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-07-04 11:53:51","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-07-04 11:53:51","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-07-04 11:53:51","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-07-04 11:54:16","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-07-04 11:54:18","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-07-04 11:54:20","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-07-04 11:56:31","{""exception"":""{\n    Exception = \"View must not be nil.\";\n}"",""method_name"":""btnResetCodeClicked"",""class_name"":""ForgotPasswordVC""}"
