http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-04-07 05:38:12","{""exception"":""{\n    code = 0;\n    message = \"There was an error at the server.\";\n    name = \"Internal Server Error\";\n    status = 500;\n}"",""method_name"":""cancelJourneyCancelBtnAction"",""class_name"":""Home"",""user_id"":""131""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-04-07 09:39:56","{""exception"":""{\n    code = 0;\n    message = \"There was an error at the server.\";\n    name = \"Internal Server Error\";\n    status = 500;\n}"",""method_name"":""LocationManager:didEnterRegion"",""class_name"":""AppDelegate"",""user_id"":""201""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-04-07 09:59:29","{""exception"":""{\n    code = 0;\n    message = \"There was an error at the server.\";\n    name = \"Internal Server Error\";\n    status = 500;\n}"",""method_name"":""cancelJourneyCancelBtnAction"",""class_name"":""Home"",""user_id"":""201""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-04-07 10:01:31","{""exception"":""{\n    code = 0;\n    message = \"There was an error at the server.\";\n    name = \"Internal Server Error\";\n    status = 500;\n}"",""method_name"":""LocationManager:didEnterRegion"",""class_name"":""AppDelegate"",""user_id"":""201""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-04-07 10:02:00","{""exception"":""{\n    code = 0;\n    message = \"There was an error at the server.\";\n    name = \"Internal Server Error\";\n    status = 500;\n}"",""method_name"":""LocationManager:didEnterRegion"",""class_name"":""AppDelegate"",""user_id"":""201""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-04-07 10:02:08","{""exception"":""{\n    code = 0;\n    message = \"There was an error at the server.\";\n    name = \"Internal Server Error\";\n    status = 500;\n}"",""method_name"":""LocationManager:didEnterRegion"",""class_name"":""AppDelegate"",""user_id"":""201""}"
http://115.124.125.42/Tolls/api/2119/u/exceptionapi,"2016-04-07 10:03:52","{""exception"":""{\n    code = 0;\n    message = \"There was an error at the server.\";\n    name = \"Internal Server Error\";\n    status = 500;\n}"",""method_name"":""cancelJourneyCancelBtnAction"",""class_name"":""Home"",""user_id"":""201""}"
