http://115.124.125.42/Tolls/api/trip/create,"2017-04-12 02:34:13","{""user_id"":""292"",""transation_id"":""11491944191985.734863"",""route_type"":""1"",""trip_type"":""1"",""vechical_type"":""1"",""tollid"":""[{\"toll_id\":\"82\",\"trip_type\":\"1\"},{\"toll_id\":\"73\",\"trip_type\":\"1\"},{\"toll_id\":\"75\",\"trip_type\":\"1\"},{\"toll_id\":\"80\",\"trip_type\":\"1\"}]"",""from_location"":""801 University Drive, College Station, Texas"",""to_location"":""The Cottages of College Station, Cottage Lane, College Station, TX, United States"",""from_location_lat"":""30.622302"",""to_location_lat"":""30.582933"",""from_location_lng"":""-96.341077"",""to_location_lng"":""-96.339017"",""polyline_overview"":""[{\"lat\":\"30.622300000000003\",\"lng\":\"-96.341080000000005\"},{\"lat\":\"30.620550000000001\",\"lng\":\"-96.343070000000012\"},{\"lat\":\"30.619680000000002\",\"lng\":\"-96.344060000000013\"},{\"lat\":\"30.618340000000003\",\"lng\":\"-96.345540000000014\"},{\"lat\":\"30.617150000000002\",\"lng\":\"-96.346850000000003\"},{\"lat\":\"30.616920000000004\",\"lng\":\"-96.347100000000012\"},{\"lat\":\"30.616540000000004\",\"lng\":\"-96.347590000000011\"},{\"lat\":\"30.616070000000004\",\"lng\":\"-96.348230000000001\"},{\"lat\":\"30.615380000000002\",\"lng\":\"-96.349200000000010\"},{\"lat\":\"30.614980000000003\",\"lng\":\"-96.349680000000006\"},{\"lat\":\"30.614500000000003\",\"lng\":\"-96.350180000000009\"},{\"lat\":\"30.613810000000001\",\"lng\":\"-96.350820000000013\"},{\"lat\":\"30.613620000000001\",\"lng\":\"-96.351030000000009\"},{\"lat\":\"30.612080000000002\",\"lng\":\"-96.352770000000007\"},{\"lat\":\"30.612020000000001\",\"lng\":\"-96.352780000000010\"},{\"lat\":\"30.611970000000003\",\"lng\":\"-96.352830000000012\"},{\"lat\":\"30.610790000000001\",\"lng\":\"-96.354180000000014\"},{\"lat\":\"30.609530000000003\",\"lng\":\"-96.355630000000005\"},{\"lat\":\"30.607920000000004\",\"lng\":\"-96.357500000000002\"},{\"lat\":\"30.605540000000001\",\"lng\":\"-96.360230000000001\"},{\"lat\":\"30.603760000000001\",\"lng\":\"-96.362250000000003\"},{\"lat\":\"30.602090000000004\",\"lng\":\"-96.364270000000005\"},{\"lat\":\"30.601850000000002\",\"lng\":\"-96.364550000000008\"},{\"lat\":\"30.601680000000002\",\"lng\":\"-96.364760000000004\"},{\"lat\":\"30.601670000000002\",\"lng\":\"-96.364820000000009\"},{\"lat\":\"30.601650000000003\",\"lng\":\"-96.364880000000014\"},{\"lat\":\"30.601540000000004\",\"lng\":\"-96.365010000000012\"},{\"lat\":\"30.601460000000003\",\"lng\":\"-96.364950000000007\"},{\"lat\":\"30.601230000000001\",\"lng\":\"-96.364640000000009\"},{\"lat\":\"30.601170000000003\",\"lng\":\"-96.364540000000005\"},{\"lat\":\"30.601150000000004\",\"lng\":\"-96.364380000000011\"},{\"lat\":\"30.601100000000002\",\"lng\":\"-96.364180000000005\"},{\"lat\":\"30.601030000000002\",\"lng\":\"-96.364010000000007\"},{\"lat\":\"30.600910000000002\",\"lng\":\"-96.363750000000010\"},{\"lat\":\"30.600560000000002\",\"lng\":\"-96.363240000000005\"},{\"lat\":\"30.600360000000002\",\"lng\":\"-96.363030000000009\"},{\"lat\":\"30.600050000000003\",\"lng\":\"-96.362750000000005\"},{\"lat\":\"30.599750000000004\",\"lng\":\"-96.362490000000008\"},{\"lat\":\"30.599690000000002\",\"lng\":\"-96.362330000000014\"},{\"lat\":\"30.599110000000003\",\"lng\":\"-96.361960000000010\"},{\"lat\":\"30.598330000000004\",\"lng\":\"-96.361450000000005\"},{\"lat\":\"30.596810000000001\",\"lng\":\"-96.360400000000013\"},{\"lat\":\"30.596420000000002\",\"lng\":\"-96.360070000000007\"},{\"lat\":\"30.595940000000002\",\"lng\":\"-96.359620000000007\"},{\"lat\":\"30.595420000000001\",\"lng\":\"-96.359040000000007\"},{\"lat\":\"30.594870000000004\",\"lng\":\"-96.358310000000003\"},{\"lat\":\"30.592270000000003\",\"lng\":\"-96.354550000000003\"},{\"lat\":\"30.591680000000004\",\"lng\":\"-96.353690000000014\"},{\"lat\":\"30.589100000000002\",\"lng\":\"-96.349970000000013\"},{\"lat\":\"30.588000000000001\",\"lng\":\"-96.348370000000003\"},{\"lat\":\"30.587500000000002\",\"lng\":\"-96.347630000000009\"},{\"lat\":\"30.587140000000002\",\"lng\":\"-96.347060000000013\"},{\"lat\":\"30.586910000000003\",\"lng\":\"-96.346580000000003\"},{\"lat\":\"30.586690000000001\",\"lng\":\"-96.345980000000012\"},{\"lat\":\"30.586540000000003\",\"lng\":\"-96.345420000000004\"},{\"lat\":\"30.586470000000002\",\"lng\":\"-96.345080000000010\"},{\"lat\":\"30.586380000000002\",\"lng\":\"-96.344440000000006\"},{\"lat\":\"30.586360000000003\",\"lng\":\"-96.344000000000008\"},{\"lat\":\"30.586360000000003\",\"lng\":\"-96.343660000000014\"},{\"lat\":\"30.586450000000003\",\"lng\":\"-96.342280000000002\"},{\"lat\":\"30.586670000000002\",\"lng\":\"-96.338650000000001\"},{\"lat\":\"30.586680000000001\",\"lng\":\"-96.338380000000001\"},{\"lat\":\"30.586660000000002\",\"lng\":\"-96.338340000000002\"},{\"lat\":\"30.586640000000003\",\"lng\":\"-96.338250000000002\"},{\"lat\":\"30.586600000000004\",\"lng\":\"-96.338140000000010\"},{\"lat\":\"30.586560000000002\",\"lng\":\"-96.338060000000013\"},{\"lat\":\"30.586480000000002\",\"lng\":\"-96.337990000000005\"},{\"lat\":\"30.586150000000004\",\"lng\":\"-96.337950000000006\"},{\"lat\":\"30.585910000000002\",\"lng\":\"-96.337880000000013\"},{\"lat\":\"30.585510000000003\",\"lng\":\"-96.337700000000012\"},{\"lat\":\"30.585130000000003\",\"lng\":\"-96.337420000000009\"},{\"lat\":\"30.584960000000002\",\"lng\":\"-96.337260000000015\"},{\"lat\":\"30.584840000000003\",\"lng\":\"-96.337110000000010\"},{\"lat\":\"30.584320000000002\",\"lng\":\"-96.337640000000007\"},{\"lat\":\"30.582930000000001\",\"lng\":\"-96.339020000000005\"}]"",""path"":""[{\"lat\":\"30.622302\",\"lng\":\"-96.341077\"},{\"lat\":\"30.622300\",\"lng\":\"-96.341080\"},{\"lat\":\"30.622290\",\"lng\":\"-96.341090\"},{\"lat\":\"30.622060\",\"lng\":\"-96.341350\"},{\"lat\":\"30.621960\",\"lng\":\"-96.341460\"},{\"lat\":\"30.621700\",\"lng\":\"-96.341750\"},{\"lat\":\"30.621290\",\"lng\":\"-96.342230\"},{\"lat\":\"30.620900\",\"lng\":\"-96.342670\"},{\"lat\":\"30.620660\",\"lng\":\"-96.342950\"},{\"lat\":\"30.620550\",\"lng\":\"-96.343070\"},{\"lat\":\"30.620200\",\"lng\":\"-96.343470\"},{\"lat\":\"30.619920\",\"lng\":\"-96.343790\"},{\"lat\":\"30.619720\",\"lng\":\"-96.344010\"},{\"lat\":\"30.619680\",\"lng\":\"-96.344060\"},{\"lat\":\"30.619120\",\"lng\":\"-96.344670\"},{\"lat\":\"30.618920\",\"lng\":\"-96.344890\"},{\"lat\":\"30.618800\",\"lng\":\"-96.345020\"},{\"lat\":\"30.618340\",\"lng\":\"-96.345540\"},{\"lat\":\"30.617710\",\"lng\":\"-96.346240\"},{\"lat\":\"30.617560\",\"lng\":\"-96.346400\"},{\"lat\":\"30.617370\",\"lng\":\"-96.346620\"},{\"lat\":\"30.617150\",\"lng\":\"-96.346850\"},{\"lat\":\"30.617030\",\"lng\":\"-96.346990\"},{\"lat\":\"30.616920\",\"lng\":\"-96.347100\"},{\"lat\":\"30.616750\",\"lng\":\"-96.347310\"},{\"lat\":\"30.616540\",\"lng\":\"-96.347590\"},{\"lat\":\"30.616240\",\"lng\":\"-96.347980\"},{\"lat\":\"30.616070\",\"lng\":\"-96.348230\"},{\"lat\":\"30.615520\",\"lng\":\"-96.349020\"},{\"lat\":\"30.615380\",\"lng\":\"-96.349200\"},{\"lat\":\"30.615210\",\"lng\":\"-96.349410\"},{\"lat\":\"30.614980\",\"lng\":\"-96.349680\"},{\"lat\":\"30.614780\",\"lng\":\"-96.349900\"},{\"lat\":\"30.614500\",\"lng\":\"-96.350180\"},{\"lat\":\"30.613970\",\"lng\":\"-96.350670\"},{\"lat\":\"30.613810\",\"lng\":\"-96.350820\"},{\"lat\":\"30.613730\",\"lng\":\"-96.350900\"},{\"lat\":\"30.613620\",\"lng\":\"-96.351030\"},{\"lat\":\"30.613260\",\"lng\":\"-96.351440\"},{\"lat\":\"30.612540\",\"lng\":\"-96.352260\"},{\"lat\":\"30.612100\",\"lng\":\"-96.352760\"},{\"lat\":\"30.612080\",\"lng\":\"-96.352770\"},{\"lat\":\"30.612020\",\"lng\":\"-96.352780\"},{\"lat\":\"30.611970\",\"lng\":\"-96.352830\"},{\"lat\":\"30.611420\",\"lng\":\"-96.353450\"},{\"lat\":\"30.610790\",\"lng\":\"-96.354180\"},{\"lat\":\"30.610310\",\"lng\":\"-96.354730\"},{\"lat\":\"30.609930\",\"lng\":\"-96.355160\"},{\"lat\":\"30.609760\",\"lng\":\"-96.355360\"},{\"lat\":\"30.609530\",\"lng\":\"-96.355630\"},{\"lat\":\"30.609300\",\"lng\":\"-96.355900\"},{\"lat\":\"30.608880\",\"lng\":\"-96.356380\"},{\"lat\":\"30.608110\",\"lng\":\"-96.357290\"},{\"lat\":\"30.607920\",\"lng\":\"-96.357500\"},{\"lat\":\"30.607630\",\"lng\":\"-96.357820\"},{\"lat\":\"30.607180\",\"lng\":\"-96.358340\"},{\"lat\":\"30.606210\",\"lng\":\"-96.359440\"},{\"lat\":\"30.605540\",\"lng\":\"-96.360230\"},{\"lat\":\"30.605440\",\"lng\":\"-96.360340\"},{\"lat\":\"30.605070\",\"lng\":\"-96.360760\"},{\"lat\":\"30.604140\",\"lng\":\"-96.361830\"},{\"lat\":\"30.603760\",\"lng\":\"-96.362250\"},{\"lat\":\"30.603060\",\"lng\":\"-96.363110\"},{\"lat\":\"30.602500\",\"lng\":\"-96.363770\"},{\"lat\":\"30.602498\",\"lng\":\"-96.363768\"},{\"lat\":\"30.602500\",\"lng\":\"-96.363770\"},{\"lat\":\"30.602280\",\"lng\":\"-96.364030\"},{\"lat\":\"30.602090\",\"lng\":\"-96.364270\"},{\"lat\":\"30.602030\",\"lng\":\"-96.364330\"},{\"lat\":\"30.601850\",\"lng\":\"-96.364550\"},{\"lat\":\"30.601680\",\"lng\":\"-96.364760\"},{\"lat\":\"30.601676\",\"lng\":\"-96.364763\"},{\"lat\":\"30.601680\",\"lng\":\"-96.364760\"},{\"lat\":\"30.601670\",\"lng\":\"-96.364820\"},{\"lat\":\"30.601660\",\"lng\":\"-96.364850\"},{\"lat\":\"30.601650\",\"lng\":\"-96.364880\"},{\"lat\":\"30.601640\",\"lng\":\"-96.364900\"},{\"lat\":\"30.601540\",\"lng\":\"-96.365010\"},{\"lat\":\"30.601460\",\"lng\":\"-96.364950\"},{\"lat\":\"30.601230\",\"lng\":\"-96.364640\"},{\"lat\":\"30.601170\",\"lng\":\"-96.364540\"},{\"lat\":\"30.601150\",\"lng\":\"-96.364380\"},{\"lat\":\"30.601110\",\"lng\":\"-96.364240\"},{\"lat\":\"30.601100\",\"lng\":\"-96.364180\"},{\"lat\":\"30.601070\",\"lng\":\"-96.364110\"},{\"lat\":\"30.601030\",\"lng\":\"-96.364010\"},{\"lat\":\"30.600980\",\"lng\":\"-96.363900\"},{\"lat\":\"30.600910\",\"lng\":\"-96.363750\"},{\"lat\":\"30.600750\",\"lng\":\"-96.363510\"},{\"lat\":\"30.600560\",\"lng\":\"-96.363240\"},{\"lat\":\"30.600360\",\"lng\":\"-96.363030\"},{\"lat\":\"30.600050\",\"lng\":\"-96.362750\"},{\"lat\":\"30.599780\",\"lng\":\"-96.362530\"},{\"lat\":\"30.599750\",\"lng\":\"-96.362490\"},{\"lat\":\"30.599690\",\"lng\":\"-96.362330\"},{\"lat\":\"30.599688\",\"lng\":\"-96.362328\"},{\"lat\":\"30.599690\",\"lng\":\"-96.362330\"},{\"lat\":\"30.599110\",\"lng\":\"-96.361960\"},{\"lat\":\"30.598650\",\"lng\":\"-96.361660\"},{\"lat\":\"30.598330\",\"lng\":\"-96.361450\"},{\"lat\":\"30.597140\",\"lng\":\"-96.360640\"},{\"lat\":\"30.596810\",\"lng\":\"-96.360400\"},{\"lat\":\"30.596560\",\"lng\":\"-96.360200\"},{\"lat\":\"30.596420\",\"lng\":\"-96.360070\"},{\"lat\":\"30.596220\",\"lng\":\"-96.359890\"},{\"lat\":\"30.595940\",\"lng\":\"-96.359620\"},{\"lat\":\"30.595700\",\"lng\":\"-96.359360\"},{\"lat\":\"30.595420\",\"lng\":\"-96.359040\"},{\"lat\":\"30.595290\",\"lng\":\"-96.358870\"},{\"lat\":\"30.595160\",\"lng\":\"-96.358700\"},{\"lat\":\"30.595040\",\"lng\":\"-96.358550\"},{\"lat\":\"30.594870\",\"lng\":\"-96.358310\"},{\"lat\":\"30.594260\",\"lng\":\"-96.357430\"},{\"lat\":\"30.593550\",\"lng\":\"-96.356430\"},{\"lat\":\"30.592420\",\"lng\":\"-96.354770\"},{\"lat\":\"30.592270\",\"lng\":\"-96.354550\"},{\"lat\":\"30.592110\",\"lng\":\"-96.354300\"},{\"lat\":\"30.592050\",\"lng\":\"-96.354210\"},{\"lat\":\"30.591840\",\"lng\":\"-96.353920\"},{\"lat\":\"30.591680\",\"lng\":\"-96.353690\"},{\"lat\":\"30.591140\",\"lng\":\"-96.352910\"},{\"lat\":\"30.590540\",\"lng\":\"-96.352060\"},{\"lat\":\"30.589390\",\"lng\":\"-96.350410\"},{\"lat\":\"30.589100\",\"lng\":\"-96.349970\"},{\"lat\":\"30.588840\",\"lng\":\"-96.349580\"},{\"lat\":\"30.588570\",\"lng\":\"-96.349190\"},{\"lat\":\"30.588160\",\"lng\":\"-96.348600\"},{\"lat\":\"30.588000\",\"lng\":\"-96.348370\"},{\"lat\":\"30.587800\",\"lng\":\"-96.348070\"},{\"lat\":\"30.587500\",\"lng\":\"-96.347630\"},{\"lat\":\"30.587240\",\"lng\":\"-96.347240\"},{\"lat\":\"30.587140\",\"lng\":\"-96.347060\"},{\"lat\":\"30.587040\",\"lng\":\"-96.346870\"},{\"lat\":\"30.586910\",\"lng\":\"-96.346580\"},{\"lat\":\"30.586770\",\"lng\":\"-96.346200\"},{\"lat\":\"30.586690\",\"lng\":\"-96.345980\"},{\"lat\":\"30.586590\",\"lng\":\"-96.345620\"},{\"lat\":\"30.586540\",\"lng\":\"-96.345420\"},{\"lat\":\"30.586500\",\"lng\":\"-96.345250\"},{\"lat\":\"30.586470\",\"lng\":\"-96.345080\"},{\"lat\":\"30.586410\",\"lng\":\"-96.344730\"},{\"lat\":\"30.586380\",\"lng\":\"-96.344440\"},{\"lat\":\"30.586360\",\"lng\":\"-96.344180\"},{\"lat\":\"30.586360\",\"lng\":\"-96.344000\"},{\"lat\":\"30.586360\",\"lng\":\"-96.343850\"},{\"lat\":\"30.586360\",\"lng\":\"-96.343660\"},{\"lat\":\"30.586380\",\"lng\":\"-96.343230\"},{\"lat\":\"30.586450\",\"lng\":\"-96.342280\"},{\"lat\":\"30.586560\",\"lng\":\"-96.340390\"},{\"lat\":\"30.586570\",\"lng\":\"-96.340260\"},{\"lat\":\"30.586650\",\"lng\":\"-96.338890\"},{\"lat\":\"30.586670\",\"lng\":\"-96.338650\"},{\"lat\":\"30.586680\",\"lng\":\"-96.338380\"},{\"lat\":\"30.586684\",\"lng\":\"-96.338382\"},{\"lat\":\"30.586680\",\"lng\":\"-96.338380\"},{\"lat\":\"30.586660\",\"lng\":\"-96.338340\"},{\"lat\":\"30.586640\",\"lng\":\"-96.338300\"},{\"lat\":\"30.586640\",\"lng\":\"-96.338250\"},{\"lat\":\"30.586640\",\"lng\":\"-96.338210\"},{\"lat\":\"30.586600\",\"lng\":\"-96.338140\"},{\"lat\":\"30.586580\",\"lng\":\"-96.338100\"},{\"lat\":\"30.586560\",\"lng\":\"-96.338060\"},{\"lat\":\"30.586540\",\"lng\":\"-96.338030\"},{\"lat\":\"30.586520\",\"lng\":\"-96.338010\"},{\"lat\":\"30.586500\",\"lng\":\"-96.338000\"},{\"lat\":\"30.586480\",\"lng\":\"-96.337990\"},{\"lat\":\"30.586410\",\"lng\":\"-96.337980\"},{\"lat\":\"30.586150\",\"lng\":\"-96.337950\"},{\"lat\":\"30.586000\",\"lng\":\"-96.337910\"},{\"lat\":\"30.585910\",\"lng\":\"-96.337880\"},{\"lat\":\"30.585810\",\"lng\":\"-96.337840\"},{\"lat\":\"30.585720\",\"lng\":\"-96.337800\"},{\"lat\":\"30.585610\",\"lng\":\"-96.337750\"},{\"lat\":\"30.585510\",\"lng\":\"-96.337700\"},{\"lat\":\"30.585420\",\"lng\":\"-96.337640\"},{\"lat\":\"30.585300\",\"lng\":\"-96.337550\"},{\"lat\":\"30.585210\",\"lng\":\"-96.337480\"},{\"lat\":\"30.585130\",\"lng\":\"-96.337420\"},{\"lat\":\"30.585060\",\"lng\":\"-96.337350\"},{\"lat\":\"30.584960\",\"lng\":\"-96.337260\"},{\"lat\":\"30.584840\",\"lng\":\"-96.337110\"},{\"lat\":\"30.584844\",\"lng\":\"-96.337111\"},{\"lat\":\"30.584840\",\"lng\":\"-96.337110\"},{\"lat\":\"30.584320\",\"lng\":\"-96.337640\"},{\"lat\":\"30.583790\",\"lng\":\"-96.338160\"},{\"lat\":\"30.582930\",\"lng\":\"-96.339020\"},{\"lat\":\"30.582933\",\"lng\":\"-96.339017\"}]"",""timezone"":""America\/Chicago"",""vechical_id"":""292VID_AKV6137"",""route_distance"":""4.4 mi"",""route_summary"":""University Dr and Harvey Mitchell Pkwy S km"",""waypoints"":""[{\"lat\":\"30.614980\",\"lng\":\"-96.349680\"},{\"lat\":\"30.603060\",\"lng\":\"-96.363110\"},{\"lat\":\"30.599750\",\"lng\":\"-96.362490\"},{\"lat\":\"30.588840\",\"lng\":\"-96.349580\"},{\"lat\":\"30.586660\",\"lng\":\"-96.338340\"},{\"lat\":\"30.582933\",\"lng\":\"-96.339017\"}]"",""vechical_type_id"":2,""route_id"":""UR_8T292_1""}","{""Code"":200,""Info"":[{""trip_details_id"":""1491944652_UR_8T292_1_29210"",""toll_name"":""Train Cross signal loss TOLLRTC13"",""toll_unique_number"":""TCslT_80_TOLLRTC13"",""toll_location"":""College Station, TX, USA"",""toll_lat"":30.615035316481,""toll_lng"":-96.349452889163,""toll_id"":82,""trip_type"":1,""trip_id"":""1491944652_UR_8T292_1_292"",""vechical_id"":""292VID_AKV6137"",""route_id"":""UR_8T292_1"",""reference_points"":[{},{},{},{}],""boothside_id"":161,""boothside_from"":""NorthEast"",""boothside_lat"":30.6153,""boothside_lng"":-96.3493},{""trip_details_id"":""1491944652_UR_8T292_1_29211"",""toll_name"":""Turning Lane  TOLLRTL03"",""toll_unique_number"":""TLT_71_TOLLRTL03"",""toll_location"":""Exit from Harvey Mitchell Pkway, College Station, TX, USA"",""toll_lat"":30.602094118879,""toll_lng"":-96.362848950754,""toll_id"":73,""trip_type"":1,""trip_id"":""1491944652_UR_8T292_1_292"",""vechical_id"":""292VID_AKV6137"",""route_id"":""UR_8T292_1"",""reference_points"":[{},{},{},{},{},{}],""boothside_id"":143,""boothside_from"":""NorthEast"",""boothside_lat"":30.6023,""boothside_lng"":-96.3628},{""trip_details_id"":""1491944652_UR_8T292_1_29212"",""toll_name"":""Harvey After airport TOLLRHA05"",""toll_unique_number"":""HAaT_73_TOLLRHA05"",""toll_location"":""College Station, TX, USA"",""toll_lat"":30.590249426185,""toll_lng"":-96.351638253612,""toll_id"":75,""trip_type"":1,""trip_id"":""1491944652_UR_8T292_1_292"",""vechical_id"":""292VID_AKV6137"",""route_id"":""UR_8T292_1"",""reference_points"":[{},{},{},{}],""boothside_id"":147,""boothside_from"":""northwest"",""boothside_lat"":30.5904,""boothside_lng"":-96.3518},{""trip_details_id"":""1491944652_UR_8T292_1_29213"",""toll_name"":""Cottages TOLLRCT10"",""toll_unique_number"":""CT_78_TOLLRCT10"",""toll_location"":""College Station, TX, USA"",""toll_lat"":30.584771630401,""toll_lng"":-96.336836880951,""toll_id"":80,""trip_type"":1,""trip_id"":""1491944652_UR_8T292_1_292"",""vechical_id"":""292VID_AKV6137"",""route_id"":""UR_8T292_1"",""reference_points"":[{},{},{},{}],""boothside_id"":157,""boothside_from"":""northwest"",""boothside_lat"":30.585,""boothside_lng"":-96.3371}],""amount"":20000000}"
